,0
57641,1.0
57642,1.0
57643,1.0
57644,1.0
57645,1.1962507092103867e-22
57646,1.0
57647,1.0
57648,6.298460478147442e-45
57649,1.0
57650,1.0
57651,1.0
57652,1.0
57653,1.0
57654,1.0
57655,1.0
57656,1.0
57657,1.0
57658,1.0
57659,1.7059411897503306e-31
57660,1.0
57661,1.0
57662,3.862435588040674e-44
57663,1.0
57664,1.0
57665,1.0
57666,1.0
57667,1.0
57668,1.0
57669,1.0
57670,1.0
57671,1.7059411897503306e-31
57672,1.0
57673,1.0
57674,1.0
57675,3.4278467328749464e-39
57676,1.0
57677,1.0
57678,1.0
57679,1.0
57680,1.0
57681,1.0
57682,1.0
57683,1.0
57684,1.0
57685,1.0
57686,1.0
57687,1.0
57688,3.608925937286613e-33
57689,1.0
57690,3.222890985409031e-50
57691,1.0
57692,1.0
57693,1.0
57694,1.0
57695,1.0
57696,1.0
57697,1.0
57698,1.0
57699,1.0
57700,1.0
57701,1.0
57702,3.222890985409031e-50
57703,1.0
57704,1.0
57705,1.0
57706,1.0
57707,1.0
57708,1.0
57709,1.0
57710,1.0
57711,1.0
57712,1.0
57713,7.287821893519279e-30
57714,1.0
57715,6.099433147159011e-20
57716,4.690313882679945e-54
57717,1.0
57718,1.0
57719,1.0
57720,1.0
57721,1.0
57722,1.0
57723,1.0
57724,1.0
57725,1.0
57726,1.0
57727,1.0
57728,1.0
57729,1.0
57730,1.0
57731,1.0
57732,1.0
57733,1.0
57734,1.0
57735,1.0
57736,7.867040354821838e-33
57737,1.0
57738,1.5628844749281304e-44
57739,1.0
57740,1.0
57741,1.0
57742,1.0
57743,3.350901639553615e-42
57744,1.0
57745,1.0
57746,6.6141465398247105e-52
57747,1.0
57748,1.7079953764664712e-32
57749,1.0
57750,1.0
57751,6.592493418966569e-19
57752,4.6545307677995006e-51
57753,1.0
57754,1.0
57755,1.0
57756,2.8413977830488725e-21
57757,1.0
57758,2.330535425593769e-43
57759,1.0
57760,1.0
57761,1.0
57762,1.0
57763,1.0
57764,1.0
57765,1.0
57766,1.0
57767,1.0
57768,5.772195458611966e-28
57769,2.2723768976047754e-22
57770,1.0
57771,1.0
57772,1.5954513955974608e-46
57773,1.0
57774,1.0
57775,1.0
57776,1.0
57777,1.0
57778,1.0
57779,1.0
57780,1.0
57781,1.3269904659510027e-14
57782,1.0
57783,1.0
57784,4.690313882679945e-54
57785,1.0
57786,1.0
57787,1.0
57788,1.5484064321166061e-117
57789,1.0
57790,9.50686938634309e-44
57791,7.287821893519175e-30
57792,1.0
57793,1.0
57794,1.0
57795,1.0
57796,1.0
57797,1.0
57798,1.0
57799,1.0
57800,1.0
57801,1.0
57802,1.0
57803,1.0
57804,2.627300323538568e-40
57805,1.6429281059598607e-30
57806,1.0
57807,1.0
57808,4.863829886661986e-27
57809,1.0
57810,1.0
57811,1.0
57812,1.0
57813,1.0
57814,1.0
57815,1.0
57816,7.753393400143665e-31
57817,1.0
57818,1.0
57819,1.0
57820,8.00465151362742e-39
57821,1.0
57822,1.0
57823,1.0
57824,1.0
57825,1.0
57826,1.0
57827,1.0
57828,1.0
57829,1.0
57830,1.0
57831,1.0
57832,1.0
57833,1.0
57834,1.0
57835,1.0
57836,1.0
57837,1.6429281059598607e-30
57838,1.0
57839,8.822844474821214e-24
57840,9.24781934839614e-53
57841,1.0
57842,1.0
57843,1.0
57844,1.0
57845,1.0
57846,1.0
57847,1.0
57848,1.0
57849,1.0
57850,1.0
57851,1.0
57852,1.0
57853,1.0
57854,1.0
57855,6.21019218374958e-40
57856,1.0
57857,1.0
57858,1.0
57859,1.0
57860,1.0
57861,6.118137872210442e-36
57862,1.0
57863,1.272250058882577e-53
57864,1.0
57865,1.0
57866,1.0
57867,1.0
57868,1.0
57869,2.8413977830488725e-21
57870,1.0
57871,3.1808600310031296e-29
57872,1.0
57873,1.0
57874,1.0
57875,1.0
57876,9.24781934839614e-53
57877,1.2278788140489698e-05
57878,1.0
57879,1.0
57880,1.0
57881,1.0
57882,1.0
57883,1.0
57884,1.0
57885,1.0
57886,1.0
57887,1.0
57888,1.0
57889,1.0
57890,1.0
57891,1.0
57892,1.0
57893,8.429335260256009e-50
57894,1.0
57895,1.0
57896,0.002207563214140668
57897,1.0
57898,1.0
57899,1.0
57900,1.3269904659510027e-14
57901,4.7383010968111795e-12
57902,1.0
57903,1.0
57904,1.0
57905,1.0
57906,1.0
57907,1.0
57908,1.0
57909,1.0
57910,1.0
57911,1.0
57912,1.0
57913,1.1070221298436868e-40
57914,1.0
57915,1.0
57916,1.0
57917,7.867040354821838e-33
57918,1.0
57919,1.0
57920,1.272250058882577e-53
57921,1.0
57922,2.2144552047314506e-14
57923,3.8624355880407837e-44
57924,1.5161518553940554e-07
57925,1.0
57926,9.708685912539599e-48
57927,1.0
57928,1.0
57929,1.0
57930,1.0
57931,1.0
57932,1.0
57933,1.0
57934,1.0
57935,1.0
57936,1.0
57937,1.0
57938,1.0
57939,1.0
57940,4.6545307677995006e-51
57941,8.100697084135107e-22
57942,1.0
57943,1.0
57944,1.0
57945,1.0
57946,1.0
57947,1.3836230399951132e-42
57948,1.0
57949,1.0
57950,1.0
57951,1.1070221298436868e-40
57952,1.0
57953,1.0
57954,3.7879411038824467e-48
57955,1.0
57956,1.0
57957,1.0
57958,1.0
57959,1.0
57960,1.0
57961,1.0
57962,1.0
57963,1.0
57964,9.24781934839614e-53
57965,7.287821893519175e-30
57966,1.0
57967,1.0
57968,1.0
57969,1.0
57970,1.0
57971,1.0
57972,1.0
57973,1.0
57974,5.772195458611966e-28
57975,1.0
57976,1.0
57977,1.0
57978,1.0
57979,1.0
57980,1.0
57981,2.706219321995504e-36
57982,1.0
57983,1.0
57984,1.0
57985,1.0
57986,1.0
57987,1.0
57988,1.0
57989,1.0
57990,1.0
57991,9.64941274544963e-16
57992,1.0
57993,1.0
57994,1.0
57995,1.0
57996,1.0
57997,1.0
57998,1.0
57999,3.350901639553615e-42
58000,8.429335260256009e-50
58001,1.0
58002,1.0
58003,1.0
58004,1.0
58005,1.0
58006,1.0
58007,1.0
58008,1.0
58009,8.429335260256009e-50
58010,8.429335260256009e-50
58011,1.0
58012,6.21019218374958e-40
58013,1.0
58014,1.0
58015,1.0
58016,1.0
58017,1.877306672638661e-161
58018,1.9416689361709048e-41
58019,1.0
58020,1.0
58021,1.0
58022,1.0
58023,1.0
58024,7.195532129624472e-11
58025,1.0
58026,1.0
58027,1.0
58028,4.299128504691485e-22
58029,1.0
58030,1.0
58031,1.0
58032,1.0
58033,2.8413977830488725e-21
58034,1.0
58035,0.0001723109605509447
58036,1.0
58037,1.0
58038,2.4781958357894282e-52
58039,1.0
58040,1.0
58041,1.3836230399951132e-42
58042,1.0
58043,1.0
58044,1.272250058882577e-53
58045,1.0
58046,1.0
58047,1.0
58048,1.0
58049,3.4278467328749464e-39
58050,1.0
58051,1.0
58052,1.0
58053,1.0
58054,3.608925937286613e-33
58055,1.0
58056,1.0
58057,6.118137872210616e-36
58058,1.9416689361709048e-41
58059,1.0
58060,7.867040354821838e-33
58061,1.0
58062,9.50686938634309e-44
58063,1.0
58064,1.272250058882577e-53
58065,1.0
58066,1.0
58067,1.0
58068,1.0
58069,1.0
58070,1.0
58071,1.0
58072,1.0
58073,1.0
58074,1.0
58075,0.022867186050530758
58076,1.0
58077,1.0
58078,1.0
58079,1.0
58080,1.0
58081,1.0
58082,9.708685912539599e-48
58083,1.0
58084,1.0
58085,1.0
58086,1.0
58087,1.0
58088,1.0
58089,1.7079953764664712e-32
58090,1.1126707626579027e-19
58091,1.0
58092,1.0
58093,1.0
58094,1.0
58095,1.0
58096,1.0
58097,1.0
58098,1.0
58099,3.4370429274211922e-53
58100,1.0
58101,1.0
58102,1.0
58103,1.0
58104,1.0
58105,1.0
58106,1.0
58107,1.0
58108,1.0
58109,1.0
58110,1.0
58111,1.0
58112,1.0
58113,1.0
58114,1.0
58115,2.330535425593769e-43
58116,1.0
58117,1.0
58118,0.2203754365553458
58119,3.693209192671601e-32
58120,8.004651513627192e-39
58121,1.0
58122,1.0
58123,1.0
58124,1.0
58125,1.0
58126,1.0
58127,1.0
58128,1.0
58129,7.953586880290291e-32
58130,1.0
58131,1.0
58132,1.0
58133,1.0
58134,1.1793559627580281e-27
58135,1.0
58136,1.0
58137,1.0
58138,1.0
58139,1.0
58140,1.0
58141,1.0
58142,1.0
58143,1.0
58144,1.0
58145,1.0
58146,1.0
58147,1.0
58148,1.0
58149,1.0
58150,4.690313882679945e-54
58151,1.0
58152,4.645631849428586e-41
58153,1.0
58154,1.0
58155,1.0
58156,1.0
58157,1.0
58158,3.222890985409031e-50
58159,1.0
58160,1.0
58161,1.0
58162,1.0
58163,1.0
58164,1.0
58165,1.0
58166,9.44521256608667e-10
58167,1.0
58168,1.0
58169,1.0
58170,1.0
58171,1.0
58172,1.4619828080331394e-39
58173,1.0
58174,1.0
58175,1.0
58176,1.0
58177,1.0
58178,1.0
58179,1.0
58180,1.0
58181,1.0
58182,1.0
58183,2.7062193219955424e-36
58184,1.0
58185,1.0
58186,1.0
58187,1.5628844749281526e-44
58188,1.0
58189,1.0
58190,1.0
58191,1.0
58192,1.0
58193,1.0
58194,8.082532863228708e-42
58195,1.0
58196,1.0
58197,3.693209192671601e-32
58198,1.0
58199,1.0
58200,3.116619068789323e-07
58201,1.7033314425068937e-23
58202,1.0
58203,1.0
58204,1.0
58205,1.0
58206,1.0
58207,1.0
58208,1.0
58209,1.0
58210,1.0
58211,1.0
58212,1.0
58213,1.0
58214,4.990515994219131e-08
58215,1.0
58216,1.0
58217,1.0
58218,1.0
58219,1.0
58220,1.0
58221,1.0
58222,1.0
58223,1.0
58224,1.0
58225,1.0
58226,1.0
58227,1.0
58228,1.0
58229,1.0
58230,1.0
58231,1.0
58232,1.0
58233,1.0
58234,1.0
58235,1.0
58236,0.0006487677029384182
58237,6.298460478147263e-45
58238,1.0
58239,1.0
58240,1.0
58241,1.0
58242,1.0
58243,1.0
58244,1.0
58245,1.0
58246,7.503033159398748e-34
58247,1.0
58248,1.0
58249,1.0
58250,1.0
58251,1.0
58252,2.330535425593769e-43
58253,9.24781934839614e-53
58254,8.00465151362742e-39
58255,1.0
58256,1.0
58257,1.0
58258,9.817659564033844e-27
58259,1.0
58260,1.0
58261,1.0
58262,1.0
58263,1.0
58264,1.0
58265,1.0
58266,1.0
58267,1.0
58268,1.0
58269,1.0
58270,2.1811408487843402e-67
58271,1.0
58272,1.0
58273,1.0
58274,1.0
58275,1.0
58276,1.0
58277,1.0
58278,1.0
58279,1.0
58280,1.0
58281,1.0
58282,1.0
58283,1.0
58284,1.0
58285,1.0
58286,1.0
58287,0.012688501916157483
58288,1.0
58289,1.0
58290,1.0
58291,1.0
58292,1.0
58293,1.0
58294,1.0
58295,1.0
58296,1.0
58297,1.0
58298,1.0
58299,1.0
58300,1.0
58301,1.0
58302,1.0
58303,4.690313882679945e-54
58304,1.0
58305,1.0
58306,1.0
58307,1.0
58308,1.0
58309,1.0
58310,1.0
58311,1.0
58312,1.0
58313,1.0
58314,1.0
58315,1.0
58316,8.429335260256009e-50
58317,1.0
58318,1.0
58319,1.0
58320,1.0
58321,1.0
58322,1.0
58323,1.0
58324,1.0
58325,1.0
58326,1.0
58327,9.50686938634309e-44
58328,1.0
58329,1.0
58330,1.0
58331,5.690046229229829e-43
58332,1.0
58333,1.0
58334,1.0
58335,1.0
58336,1.0
58337,1.0
58338,1.0
58339,1.0
58340,1.0
58341,1.0
58342,1.0
58343,1.0
58344,1.0
58345,1.0
58346,1.0
58347,6.899847514719609e-35
58348,2.3385855276338453e-24
58349,1.0
58350,1.0
58351,1.0
58352,1.0
58353,2.1781724487819421e-07
58354,1.4619828080331394e-39
58355,1.0
58356,1.0
58357,1.0
58358,1.0
58359,1.7581418301490302e-51
58360,1.1832990700109042e-18
58361,1.0
58362,1.0
58363,1.0
58364,1.0
58365,1.0
58366,1.0
58367,1.0
58368,1.0
58369,1.0
58370,5.690046229229829e-43
58371,1.0
58372,3.416624789251064e-06
58373,6.21019218374958e-40
58374,1.0
58375,1.0
58376,1.0
58377,1.0
58378,1.0
58379,1.0
58380,1.0
58381,1.0
58382,1.0
58383,1.0
58384,1.0
58385,1.0
58386,1.0
58387,1.0
58388,1.0
58389,1.973692379692406e-26
58390,3.350901639553615e-42
58391,1.0
58392,1.0
58393,1.0
58394,0.3221404238749105
58395,1.0
58396,1.0
58397,1.0
58398,1.0
58399,1.0
58400,1.0
58401,1.0
58402,1.0
58403,1.0
58404,1.0
58405,1.0
58406,1.0
58407,1.0
58408,1.0
58409,1.0
58410,4.023540982375877e-46
58411,1.0
58412,1.0
58413,1.0
58414,1.0
58415,1.0
58416,1.0
58417,1.0
58418,1.534840956337247e-34
58419,3.222890985409031e-50
58420,1.0
58421,1.0
58422,3.222890985409031e-50
58423,1.0
58424,1.0
58425,9.24781934839614e-53
58426,1.0
58427,1.0
58428,1.0105904378616783e-45
58429,1.0
58430,4.619037046411009e-11
58431,7.880398309242586e-26
58432,1.0
58433,1.0
58434,1.0
58435,1.0
58436,1.0
58437,1.0
58438,1.0
58439,6.118137872210616e-36
58440,1.0
58441,4.023540982375877e-46
58442,1.0
58443,1.0
58444,1.0
58445,3.862435588040674e-44
58446,1.0
58447,1.0
58448,1.4619828080331394e-39
58449,1.2278788140489698e-05
58450,1.0
58451,1.0
58452,1.0
58453,1.0
58454,1.0
58455,2.330535425593769e-43
58456,1.0
58457,1.0
58458,1.0
58459,1.0
58460,1.0
58461,3.644240124709243e-31
58462,1.3269904659510027e-14
58463,1.0
58464,1.0
58465,1.0
58466,1.0
58467,1.0
58468,1.0
58469,1.0
58470,1.0
58471,1.0
58472,7.867040354821838e-33
58473,1.0
58474,1.0
58475,1.0
58476,1.0
58477,1.0
58478,1.0
58479,9.50686938634309e-44
58480,1.0
58481,1.0
58482,1.0
58483,8.100697084135107e-22
58484,1.0
58485,2.627300323538568e-40
58486,9.948485194553827e-38
58487,1.0
58488,1.0
58489,1.0
58490,1.0
58491,1.0
58492,1.0
58493,1.0
58494,1.0
58495,1.7250892642020234e-10
58496,1.0
58497,1.0
58498,9.649412745449904e-16
58499,1.0
58500,1.0
58501,1.0
58502,1.0
58503,1.0
58504,1.0
58505,3.0892816932108003e-35
58506,1.0
58507,1.0
58508,1.0
58509,1.7079953764664712e-32
58510,1.0
58511,1.0
58512,9.806393123804196e-21
58513,1.0
58514,1.0
58515,1.0
58516,1.0
58517,1.0
58518,1.0
58519,1.0
58520,1.0
58521,1.0
58522,1.0
58523,1.0
58524,1.0
58525,1.0
58526,1.0
58527,1.0
58528,1.0
58529,1.0
58530,1.0
58531,2.4781958357894282e-52
58532,1.0
58533,2.5280394360848584e-45
58534,1.0
58535,1.0
58536,1.0
58537,2.330535425593769e-43
58538,1.0
58539,1.0
58540,1.0
58541,1.0
58542,1.0
58543,9.806393123804196e-21
58544,1.0
58545,1.0
58546,1.0
58547,1.0
58548,8.082532863228708e-42
58549,1.0
58550,1.0
58551,1.0
58552,1.0
58553,1.0
58554,1.0
58555,1.0
58556,1.0
58557,1.0
58558,6.529690370487787e-06
58559,7.753393400143665e-31
58560,3.8624355880407837e-44
58561,6.271998640993618e-23
58562,1.0
58563,1.0
58564,1.0
58565,9.50686938634309e-44
58566,1.0
58567,1.0
58568,1.0
58569,1.1070221298436554e-40
58570,1.0
58571,1.0
58572,1.0
58573,1.0
58574,1.0
58575,1.0
58576,1.0
58577,1.0
58578,1.0
58579,1.0
58580,1.0
58581,1.0
58582,1.0
58583,1.0
58584,1.0
58585,1.0
58586,1.0
58587,1.0
58588,1.0
58589,1.0
58590,1.0
58591,1.0
58592,1.0
58593,1.0
58594,1.0
58595,1.0
58596,1.6488701863101656e-33
58597,1.0
58598,1.0
58599,1.0
58600,1.0
58601,1.0
58602,1.0
58603,1.0
58604,1.0
58605,1.0
58606,1.0
58607,1.0
58608,2.1781724487819421e-07
58609,1.0
58610,1.0
58611,1.0
58612,1.0
58613,1.0
58614,1.0
58615,1.0
58616,4.3123123555020883e-38
58617,1.5628844749281304e-44
58618,1.0
58619,1.0
58620,1.0
58621,1.0
58622,1.0
58623,1.0
58624,1.0
58625,1.0
58626,1.0
58627,1.0
58628,1.0
58629,1.0
58630,1.0
58631,1.0
58632,1.0
58633,1.0
58634,1.0
58635,1.0
58636,1.0
58637,8.082532863228592e-42
58638,1.0
58639,1.0
58640,1.0
58641,1.0
58642,3.4278467328749464e-39
58643,1.0
58644,1.0
58645,1.0
58646,1.0
58647,1.0
58648,1.0
58649,1.0
58650,1.0
58651,1.0
58652,8.822844474821214e-24
58653,7.753393400143665e-31
58654,1.0
58655,1.0
58656,1.0
58657,1.0
58658,1.0
58659,1.0
58660,1.9416689361709048e-41
58661,1.0
58662,3.8624355880407837e-44
58663,1.0
58664,1.0
58665,1.0
58666,1.0
58667,1.0
58668,1.0
58669,1.0
58670,1.0
58671,1.0
58672,1.0
58673,1.0
58674,1.0
58675,1.0
58676,1.0
58677,1.0
58678,1.0
58679,1.0
58680,1.5628844749281304e-44
58681,1.0
58682,1.0
58683,1.0
58684,1.0
58685,1.0
58686,1.0
58687,1.0
58688,1.534840956337247e-34
58689,1.0
58690,1.0
58691,1.0
58692,1.0
58693,1.0
58694,1.0
58695,1.0
58696,6.21019218374958e-40
58697,1.0
58698,7.867040354821949e-33
58699,1.0
58700,1.0
58701,1.3775819160391757e-35
58702,1.0
58703,1.0
58704,1.0
58705,1.0
58706,1.0
58707,1.0
58708,1.0
58709,1.0
58710,6.118137872210442e-36
58711,1.0
58712,1.0
58713,1.7581418301490302e-51
58714,1.8616814349931133e-38
58715,1.0
58716,1.0
58717,1.0
58718,1.534840956337247e-34
58719,1.0
58720,1.0
58721,1.0
58722,1.0
58723,4.3123123555020883e-38
58724,1.0
58725,1.0
58726,1.0
58727,2.330535425593769e-43
58728,1.0
58729,1.0
58730,1.0
58731,1.6492341960612898e-13
58732,1.0
58733,3.222890985409031e-50
58734,1.0
58735,1.0
58736,1.0
58737,1.0
58738,1.0
58739,1.534840956337247e-34
58740,3.608925937286613e-33
58741,1.0
58742,3.7879411038824467e-48
58743,1.0
58744,1.0
58745,1.0
58746,1.0
58747,6.30087162869183e-47
58748,0.19251393953448648
58749,1.0
58750,1.0
58751,1.0
58752,1.0
58753,1.0
58754,1.0
58755,1.0
58756,1.0
58757,1.0
58758,1.0
58759,1.0
58760,1.9416689361709048e-41
58761,3.4278467328750436e-39
58762,1.0
58763,1.0
58764,1.0
58765,1.0
58766,1.0
58767,1.0
58768,1.0
58769,3.411726124298078e-136
58770,1.0
58771,1.0
58772,1.0
58773,1.0
58774,1.0
58775,1.0
58776,1.0
58777,1.0
58778,1.0
58779,1.0
58780,3.222890985409031e-50
58781,1.0
58782,1.0
58783,1.0
58784,1.0
58785,1.0
58786,0.3221404238749105
58787,1.0
58788,2.330535425593769e-43
58789,1.0
58790,3.4672663330887265e-30
58791,1.0
58792,1.0
58793,1.0
58794,3.644240124709243e-31
58795,1.0
58796,1.272250058882577e-53
58797,1.0
58798,1.0
58799,4.3123123555020883e-38
58800,1.0
58801,1.0
58802,1.0
58803,1.0
58804,1.0
58805,4.441371393628456e-07
58806,1.0
58807,1.0
58808,1.3775819160391561e-35
58809,1.0
58810,1.0
58811,4.023540982375877e-46
58812,1.0
58813,1.0
58814,1.5628844749281304e-44
58815,3.862435588040674e-44
58816,1.0
58817,1.0
58818,1.0
58819,1.0
58820,1.0
58821,1.0
58822,1.0
58823,1.0
58824,1.0
58825,1.0
58826,1.0
58827,1.3836230399951132e-42
58828,1.0
58829,1.0
58830,1.0
58831,3.951780961155269e-26
58832,1.0
58833,1.0
58834,1.6429281059598607e-30
58835,3.951780961155269e-26
58836,1.0
58837,1.0
58838,1.0
58839,1.7581418301490302e-51
58840,6.21019218374958e-40
58841,1.0
58842,1.0
58843,1.0
58844,1.0
58845,1.0
58846,1.0
58847,1.0
58848,1.0
58849,1.0
58850,1.0
58851,1.0
58852,1.0
58853,1.0
58854,1.0
58855,1.0
58856,1.0
58857,1.0
58858,1.0
58859,1.0
58860,1.0
58861,1.0
58862,1.0
58863,1.0
58864,1.0
58865,1.0
58866,1.0
58867,1.0
58868,1.0
58869,1.0
58870,1.0
58871,1.0
58872,1.0
58873,1.0
58874,1.0
58875,1.0
58876,1.0
58877,1.0
58878,7.195532129624472e-11
58879,1.0
58880,1.0
58881,1.0
58882,1.0
58883,1.0
58884,1.0
58885,1.0
58886,1.0
58887,1.0
58888,1.0
58889,1.0
58890,1.0
58891,1.0
58892,1.0
58893,1.0
58894,1.0
58895,1.0
58896,1.0
58897,1.1070221298436554e-40
58898,1.7033314425068937e-23
58899,1.0
58900,3.693209192671601e-32
58901,1.0
58902,1.0
58903,1.0
58904,2.4781958357894282e-52
58905,1.0
58906,1.0
58907,1.0
58908,1.0
58909,1.0
58910,1.0
58911,1.0
58912,1.0
58913,1.0
58914,1.0
58915,6.30087162869183e-47
58916,1.0
58917,1.0
58918,1.0
58919,1.0
58920,1.0
58921,1.0
58922,1.0
58923,4.645631849428586e-41
58924,1.272250058882577e-53
58925,1.0
58926,1.0
58927,1.0
58928,1.0
58929,1.0
58930,1.0
58931,1.0
58932,1.0
58933,1.0
58934,1.0
58935,1.0
58936,1.0
58937,1.0
58938,1.0
58939,1.0
58940,3.1808600310031296e-29
58941,1.0510782453393341e-07
58942,1.0
58943,1.0
58944,1.0
58945,1.0
58946,1.0
58947,1.0
58948,1.0
58949,1.0
58950,1.0
58951,1.0
58952,1.0
58953,1.0
58954,1.1126707626579027e-19
58955,1.0
58956,1.0
58957,1.0
58958,1.0
58959,8.00465151362742e-39
58960,1.0
58961,1.0
58962,1.0
58963,1.0
58964,1.0
58965,1.0
58966,1.0
58967,1.0
58968,3.0958826582275973e-25
58969,1.0
58970,1.0
58971,1.0
58972,1.0
58973,1.0
58974,3.693209192671496e-32
58975,3.4370429274211922e-53
58976,1.0
58977,1.0
58978,1.0
58979,1.9416689361709048e-41
58980,1.0
58981,6.6141465398247105e-52
58982,1.0
58983,1.0
58984,1.0
58985,1.0
58986,1.0
58987,1.0
58988,1.0
58989,1.0
58990,1.0
58991,1.0
58992,1.0
58993,1.0
58994,1.0
58995,1.0
58996,1.0
58997,1.0
58998,1.0
58999,7.953586880290291e-32
59000,1.0
59001,1.0
59002,1.0
59003,1.0
59004,1.0
59005,1.0
59006,7.880398309242586e-26
59007,6.899847514719806e-35
59008,1.0
59009,1.0
59010,1.0
59011,2.627300323538568e-40
59012,1.0
59013,1.0
59014,1.0
59015,1.0
59016,1.0
59017,1.0
59018,1.0
59019,1.0
59020,1.0
59021,1.0
59022,1.0
59023,1.0
59024,1.0
59025,1.0
59026,1.0
59027,1.0
59028,3.4278467328749464e-39
59029,1.0
59030,3.4370429274211922e-53
59031,3.1808600310031296e-29
59032,1.0
59033,1.0
59034,1.0
59035,1.0
59036,1.0
59037,1.0
59038,1.0
59039,6.6141465398247105e-52
59040,1.0
59041,1.0
59042,1.0
59043,1.0
59044,1.0
59045,1.2272691244330385e-50
59046,1.0
59047,1.0
59048,6.092433627717794e-14
59049,1.0
59050,1.0
59051,1.0
59052,1.0
59053,1.0
59054,1.0
59055,1.0
59056,1.0
59057,1.0
59058,2.478332598038158e-47
59059,1.0
59060,1.0
59061,1.0
59062,1.0
59063,3.608925937286613e-33
59064,1.0
59065,1.0
59066,9.50686938634309e-44
59067,1.0
59068,1.0
59069,6.899847514719806e-35
59070,1.0
59071,1.0
59072,1.534840956337247e-34
59073,5.690046229229829e-43
59074,1.0
59075,1.0
59076,1.0
59077,1.0
59078,1.0
59079,1.0
59080,1.0
59081,1.0
59082,1.0
59083,1.0
59084,1.0
59085,3.766256314651364e-18
59086,1.0
59087,1.0
59088,1.0
59089,5.690046229229829e-43
59090,3.222890985409031e-50
59091,1.0
59092,1.0
59093,1.0
59094,1.0
59095,3.608925937286613e-33
59096,1.0
59097,1.0
59098,1.0
59099,1.0
59100,1.0
59101,1.0
59102,1.1921986502814639e-36
59103,3.6344895507803775e-17
59104,1.0
59105,3.4278467328749464e-39
59106,1.0
59107,1.0
59108,1.0
59109,1.0
59110,1.0
59111,1.0
59112,1.0
59113,1.0
59114,9.24781934839614e-53
59115,1.0
59116,1.0
59117,1.0
59118,1.0
59119,1.0
59120,1.5651118445127938e-25
59121,1.0
59122,1.0
59123,1.0
59124,1.0
59125,1.0
59126,1.0
59127,1.1967086529506005e-24
59128,1.0
59129,1.0
59130,7.503033159398748e-34
59131,1.0
59132,1.0
59133,1.0
59134,1.0
59135,1.0
59136,1.0
59137,1.0
59138,1.8107595616079474e-20
59139,1.0
59140,1.7079953764664712e-32
59141,1.0
59142,1.0
59143,1.0
59144,1.0
59145,1.6429281059598607e-30
59146,1.0
59147,1.2272691244330385e-50
59148,1.0
59149,1.0
59150,1.0
59151,1.0
59152,1.0
59153,1.0
59154,1.0
59155,1.0
59156,1.0
59157,1.0
59158,1.0
59159,1.0
59160,1.0
59161,4.863829886661986e-27
59162,1.0
59163,1.0
59164,1.8804172044798474e-11
59165,1.9416689361709048e-41
59166,1.0
59167,1.0
59168,1.0
59169,1.0
59170,1.0
59171,1.0
59172,1.0
59173,1.0
59174,1.0
59175,1.0
59176,1.0
59177,1.0
59178,1.0
59179,1.0
59180,1.7079953764664712e-32
59181,1.0
59182,1.0
59183,1.0
59184,1.0
59185,1.0
59186,1.0
59187,1.0
59188,1.0
59189,1.1793559627580281e-27
59190,1.0
59191,3.1808600310031296e-29
59192,7.867040354821838e-33
59193,1.0
59194,1.0
59195,1.0
59196,1.0
59197,1.0
59198,1.0
59199,1.0
59200,1.0
59201,1.0
59202,1.0
59203,1.0
59204,6.298460478147263e-45
59205,1.0
59206,1.0
59207,1.0
59208,2.7869035446719026e-15
59209,1.0
59210,1.0
59211,1.0
59212,1.0
59213,1.0
59214,1.0
59215,1.0
59216,1.0
59217,1.0
59218,1.0
59219,1.0
59220,1.0
59221,1.0
59222,1.0
59223,1.0
59224,1.8616814349931133e-38
59225,1.0
59226,1.0
59227,1.0
59228,1.0
59229,1.0
59230,1.0
59231,2.330535425593769e-43
59232,1.0
59233,1.0
59234,1.0
59235,1.0
59236,1.0
59237,1.0
59238,1.0
59239,1.0
59240,1.0
59241,1.0
59242,1.0
59243,1.0807442545301475e-126
59244,1.0
59245,2.478332598038158e-47
59246,1.0
59247,1.1126707626579027e-19
59248,1.0
59249,1.0
59250,1.0
59251,1.0
59252,1.0
59253,1.0
59254,1.0
59255,1.0
59256,1.0
59257,1.0
59258,1.0
59259,1.0
59260,1.0
59261,1.0
59262,1.0
59263,1.0
59264,1.0
59265,1.0
59266,1.0
59267,1.0
59268,1.0
59269,4.690313882679945e-54
59270,1.0
59271,1.0
59272,1.0
59273,1.0
59274,1.0
59275,1.0
59276,1.0
59277,1.0
59278,1.0
59279,1.0
59280,1.0
59281,1.0
59282,1.0
59283,1.0
59284,3.6344895507803775e-17
59285,1.0
59286,1.0
59287,1.0
59288,1.0
59289,1.0
59290,1.0
59291,1.0
59292,6.30087162869183e-47
59293,1.0
59294,1.0
59295,1.0
59296,2.5280394360848584e-45
59297,1.0
59298,1.0
59299,1.0
59300,1.0
59301,8.00465151362742e-39
59302,1.0
59303,7.287821893519175e-30
59304,1.0
59305,1.0
59306,1.0
59307,3.4003934465291228e-34
59308,1.0
59309,1.0
59310,1.0
59311,1.0
59312,1.0
59313,1.0
59314,1.0
59315,1.0
59316,1.0
59317,1.0
59318,1.0
59319,1.0
59320,1.0
59321,1.0
59322,1.0
59323,1.5954513955974608e-46
59324,1.0
59325,1.0
59326,1.3775819160391561e-35
59327,1.0
59328,1.0
59329,1.0
59330,1.0
59331,7.503033159398748e-34
59332,1.0
